name,source,collection_date,satellite_number,classification,launch_year,launch_number,launch_piece,epoch_year,epoch_day,inclination_deg,right_ascension_deg,eccentricity,argument_of_perigee_deg,mean_anomaly_deg,mean_motion,orbital_period_minutes,approximate_altitude_km,mean_motion_derivative,mean_motion_second_derivative,drag_term,element_set_number,revolution_number,line1,line2,category
STARLINK-2464,celestrak_active,2025-07-29T17:08:40.665719,48123,U,2021,27,AH,2025,210.32735472,53.0532,74.3279,0.0001163,80.1513,279.9607,15.06403266,95.59193295057553,0,2.539e-05,0.0,0.0018924,999,23903,1 48123U 21027AH  25210.32735472  .00002539  00000+0  18924-3 0  9998,2 48123  53.0532  74.3279 0001163  80.1513 279.9607 15.06403266239039,important
STARLINK-2465,celestrak_active,2025-07-29T17:08:40.665725,48124,U,2021,27,AJ,2025,209.92836301,53.0552,86.1232,0.0001299,90.1552,269.9585,15.06403794,95.5918994452559,0,5.555e-05,0.0,0.0039146,999,23882,1 48124U 21027AJ  25209.92836301  .00005555  00000+0  39146-3 0  9996,2 48124  53.0552  86.1232 0001299  90.1552 269.9585 15.06403794238822,important
STARLINK-2466,celestrak_active,2025-07-29T17:08:40.665732,48125,U,2021,27,AK,2025,210.40664141,53.054,94.2177,0.0001186,97.5105,262.6019,15.06393596,95.5925465843523,0,2.966e-05,0.0,0.0021793,999,23876,1 48125U 21027AK  25210.40664141  .00002966  00000+0  21793-3 0  9995,2 48125  53.0540  94.2177 0001186  97.5105 262.6019 15.06393596238761,important
STARLINK-2467,celestrak_active,2025-07-29T17:08:40.665737,48126,U,2021,27,AL,2025,210.36053322,53.0544,74.1882,0.0001315,90.2863,269.8276,15.0640382,95.59189779537336,0,3.875e-05,0.0,0.0027884000000000003,999,23904,1 48126U 21027AL  25210.36053322  .00003875  00000+0  27884-3 0  9991,2 48126  53.0544  74.1882 0001315  90.2863 269.8276 15.06403820239049,important
STARLINK-2468,celestrak_active,2025-07-29T17:08:40.665743,48127,U,2021,27,AM,2025,209.95324072,53.0537,96.0142,0.0001326,82.5961,277.5179,15.06412421,95.59135200465796,0,0.00011565,0.0,0.0079372,999,23869,1 48127U 21027AM  25209.95324072  .00011565  00000+0  79372-3 0  9992,2 48127  53.0537  96.0142 0001326  82.5961 277.5179 15.06412421238694,important
STARLINK-2469,celestrak_active,2025-07-29T17:08:40.665748,48128,U,2021,27,AN,2025,210.46467089,53.0568,23.7995,0.000134,93.9144,266.1998,15.06391823,95.59265909530896,0,7.89e-06,0.0,0.0007188600000000001,999,23974,1 48128U 21027AN  25210.46467089  .00000789  00000+0  71886-4 0  9996,2 48128  53.0568  23.7995 0001340  93.9144 266.1998 15.06391823239749,important
STARLINK-2471,celestrak_active,2025-07-29T17:08:40.665754,48129,U,2021,27,AP,2025,210.4102969,53.0534,93.9576,0.00012,93.3359,266.7767,15.06397041,95.59232797244987,0,2.53e-05,0.0,0.0018872000000000001,999,23876,1 48129U 21027AP  25210.41029690  .00002530  00000+0  18872-3 0  9995,2 48129  53.0534  93.9576 0001200  93.3359 266.7767 15.06397041238763,important
STARLINK-2472,celestrak_active,2025-07-29T17:08:40.665759,48130,U,2021,27,AQ,2025,210.38593456,53.0531,99.6181,0.0001462,78.0514,282.0639,15.06404428,95.59185921352059,0,2.105e-05,0.0,0.0016018,999,23868,1 48130U 21027AQ  25210.38593456  .00002105  00000+0  16018-3 0  9997,2 48130  53.0531  99.6181 0001462  78.0514 282.0639 15.06404428238688,important
STARLINK-2473,celestrak_active,2025-07-29T17:08:40.665765,48131,U,2021,27,AR,2025,210.02141892,53.054,75.7058,0.000104,90.0803,270.0305,15.06409422,95.59154231046757,0,6.112e-05,0.0,0.0042874,999,23898,1 48131U 21027AR  25210.02141892  .00006112  00000+0  42874-3 0  9993,2 48131  53.0540  75.7058 0001040  90.0803 270.0305 15.06409422238983,important
STARLINK-2474,celestrak_active,2025-07-29T17:08:40.665770,48132,U,2021,27,AS,2025,210.00115463,53.0535,95.7978,0.0001343,82.3059,277.8082,15.06405676,95.59178001928878,0,0.00010199,0.0,0.0070249,999,23869,1 48132U 21027AS  25210.00115463  .00010199  00000+0  70249-3 0  9994,2 48132  53.0535  95.7978 0001343  82.3059 277.8082 15.06405676238696,important
STARLINK-2475,celestrak_active,2025-07-29T17:08:40.665777,48133,U,2021,27,AT,2025,210.3955516,53.0539,94.0274,0.0001049,88.9425,271.1684,15.06404876,95.59183078480689,0,2.971e-05,0.0,0.002182,999,23876,1 48133U 21027AT  25210.39555160  .00002971  00000+0  21820-3 0  9999,2 48133  53.0539  94.0274 0001049  88.9425 271.1684 15.06404876238768,important
STARLINK-2476,celestrak_active,2025-07-29T17:08:40.665782,48134,U,2021,27,AU,2025,210.38080704,53.0537,94.093,0.0001318,101.4943,258.6194,15.06406163,95.59174911580602,0,3.346e-05,0.0,0.0024336,999,23875,1 48134U 21027AU  25210.38080704  .00003346  00000+0  24336-3 0  9998,2 48134  53.0537  94.0930 0001318 101.4943 258.6194 15.06406163238757,important
STARLINK-2478,celestrak_active,2025-07-29T17:08:40.665788,48135,U,2021,27,AV,2025,210.38220355,53.0554,99.251,0.0001468,92.4658,267.6499,15.06397433,95.59230309708049,0,1.485e-05,0.0,0.0011858,999,23868,1 48135U 21027AV  25210.38220355  .00001485  00000+0  11858-3 0  9994,2 48135  53.0554  99.2510 0001468  92.4658 267.6499 15.06397433238685,important
STARLINK-2479,celestrak_active,2025-07-29T17:08:40.665793,48136,U,2021,27,AW,2025,210.38824261,53.0535,94.5588,0.0001505,88.6342,271.482,15.06398156,95.59225721728778,0,5.29e-05,0.0,0.0037375,999,23875,1 48136U 21027AW  25210.38824261  .00005290  00000+0  37375-3 0  9991,2 48136  53.0535  94.5588 0001505  88.6342 271.4820 15.06398156238759,important
STARLINK-2480,celestrak_active,2025-07-29T17:08:40.665799,48137,U,2021,27,AX,2025,210.03248156,53.0542,75.6281,0.000142,86.805,273.3101,15.06409728,95.59152289276773,0,6.249e-05,0.0,0.004379500000000001,999,23898,1 48137U 21027AX  25210.03248156  .00006249  00000+0  43795-3 0  9995,2 48137  53.0542  75.6281 0001420  86.8050 273.3101 15.06409728238986,important
STARLINK-2481,celestrak_active,2025-07-29T17:08:40.665804,48138,U,2021,27,AY,2025,210.39186099,53.055,94.0415,0.0001155,96.7375,263.3746,15.06395234,95.59244264045515,0,-5.16e-06,0.0,-0.00015766,999,23876,1 48138U 21027AY  25210.39186099 -.00000516  00000+0 -15766-4 0  9993,2 48138  53.0550  94.0415 0001155  96.7375 263.3746 15.06395234238761,important
STARLINK-2482,celestrak_active,2025-07-29T17:08:40.665809,48139,U,2021,27,AZ,2025,210.31629555,53.0538,74.3829,0.0001326,87.7436,272.3705,15.06403974,95.59188802299323,0,2.576e-05,0.0,0.0019173,999,23903,1 48139U 21027AZ  25210.31629555  .00002576  00000+0  19173-3 0  9996,2 48139  53.0538  74.3829 0001326  87.7436 272.3705 15.06403974239033,important
STARLINK-2483,celestrak_active,2025-07-29T17:08:40.665816,48140,U,2021,27,BA,2025,209.93854346,53.0537,96.6318,0.0001409,99.6062,260.5086,15.06379466,95.59344325263127,0,-4.291e-05,0.0,-0.002695,999,23868,1 48140U 21027BA  25209.93854346 -.00004291  00000+0 -26950-3 0  9991,2 48140  53.0537  96.6318 0001409  99.6062 260.5086 15.06379466238682,important
STARLINK-2485,celestrak_active,2025-07-29T17:08:40.665821,48142,U,2021,27,BC,2025,209.91452778,53.0544,76.1866,0.0001418,89.7906,270.3245,15.06408358,95.5916098282827,0,5.022e-05,0.0,0.0035574,999,23897,1 48142U 21027BC  25209.91452778  .00005022  00000+0  35574-3 0  9997,2 48142  53.0544  76.1866 0001418  89.7906 270.3245 15.06408358238971,important
STARLINK-2486,celestrak_active,2025-07-29T17:08:40.665828,48143,U,2021,27,BD,2025,210.23753199,53.0555,29.8361,0.0001407,93.8177,266.2973,15.06386718,95.59298304965537,0,-7.83e-06,0.0,-0.00033711000000000006,999,23964,1 48143U 21027BD  25210.23753199 -.00000783  00000+0 -33711-4 0  9999,2 48143  53.0555  29.8361 0001407  93.8177 266.2973 15.06386718239645,important
STARLINK-2487,celestrak_active,2025-07-29T17:08:40.665833,48144,U,2021,27,BE,2025,210.31998402,53.0544,74.3674,0.0001384,83.2887,276.8259,15.06405264,95.59180616352387,0,2.18e-05,0.0,0.0016518,999,23902,1 48144U 21027BE  25210.31998402  .00002180  00000+0  16518-3 0  9993,2 48144  53.0544  74.3674 0001384  83.2887 276.8259 15.06405264239025,important
STARLINK-2488,celestrak_active,2025-07-29T17:08:40.665839,48145,U,2021,27,BF,2025,210.32367711,53.0558,74.3525,0.0001411,104.6901,255.4244,15.06384209,95.59314226719964,0,0.0001521,0.0,0.010382,999,23903,1 48145U 21027BF  25210.32367711  .00015210  00000+0  10382-2 0  9998,2 48145  53.0558  74.3525 0001411 104.6901 255.4244 15.06384209239035,important
STARLINK-2491,celestrak_active,2025-07-29T17:08:40.665844,48148,U,2021,27,BJ,2025,209.95692501,53.0546,95.9972,0.0001431,85.7203,274.395,15.06403231,95.59193517157293,0,5.232e-05,0.0,0.0036984,999,23868,1 48148U 21027BJ  25209.95692501  .00005232  00000+0  36984-3 0  9996,2 48148  53.0546  95.9972 0001431  85.7203 274.3950 15.06403231238687,important
STARLINK-2492,celestrak_active,2025-07-29T17:08:40.665851,48149,U,2021,27,BK,2025,210.03617148,53.055,75.6399,0.0001376,85.676,274.4386,15.06398904,95.59220975110323,0,9.95e-06,0.0,0.0008571500000000001,999,23898,1 48149U 21027BK  25210.03617148  .00000995  00000+0  85715-4 0  9990,2 48149  53.0550  75.6399 0001376  85.6760 274.4386 15.06398904238983,important
STARLINK-2493,celestrak_active,2025-07-29T17:08:40.665856,48150,U,2021,27,BL,2025,209.9071591,53.0536,76.2181,0.0001353,91.3842,268.7301,15.0640613,95.59175120988122,0,6.396e-05,0.0,0.0044781000000000005,999,23897,1 48150U 21027BL  25209.90715910  .00006396  00000+0  44781-3 0  9990,2 48150  53.0536  76.2181 0001353  91.3842 268.7301 15.06406130238978,important
STARLINK-2503,celestrak_active,2025-07-29T17:08:40.665861,48151,U,2021,27,BM,2025,210.04352207,53.0539,75.6035,0.0001414,96.6862,263.4288,15.06390946,95.59271474803461,0,-7.76e-05,0.0,-0.0050275,999,23899,1 48151U 21027BM  25210.04352207 -.00007760  00000+0 -50275-3 0  9997,2 48151  53.0539  75.6035 0001414  96.6862 263.4288 15.06390946238996,important
STARLINK-2567,celestrak_active,2025-07-29T17:08:40.666162,48276,U,2021,36,A,2025,210.61531499,53.0551,328.0406,0.0001196,88.6246,271.488,15.06390463,95.59274539830912,0,1.71e-06,0.0,0.0003038,999,23518,1 48276U 21036A   25210.61531499  .00000171  00000+0  30380-4 0  9993,2 48276  53.0551 328.0406 0001196  88.6246 271.4880 15.06390463235188,important
STARLINK-2569,celestrak_active,2025-07-29T17:08:40.666168,48277,U,2021,36,B,2025,210.48400645,53.0555,293.6299,0.0001327,86.9064,273.2077,15.06393108,95.59257755180862,0,-1.361e-05,0.0,-0.00072509,999,23565,1 48277U 21036B   25210.48400645 -.00001361  00000+0 -72509-4 0  9990,2 48277  53.0555 293.6299 0001327  86.9064 273.2077 15.06393108235654,important
STARLINK-2543,celestrak_active,2025-07-29T17:08:40.666174,48278,U,2021,36,C,2025,210.58768883,53.0573,308.2491,0.0001189,97.7789,262.3335,15.06388148,95.59289230414205,0,-1.802e-05,0.0,-0.0010218,999,23545,1 48278U 21036C   25210.58768883 -.00001802  00000+0 -10218-3 0  9991,2 48278  53.0573 308.2491 0001189  97.7789 262.3335 15.06388148235454,important
STARLINK-2565,celestrak_active,2025-07-29T17:08:40.666180,48280,U,2021,36,E,2025,210.17577388,53.0563,20.0107,0.0001399,89.4201,270.6948,15.06396269,95.59237696173555,0,1.19e-06,0.0,0.00026858000000000003,999,23441,1 48280U 21036E   25210.17577388  .00000119  00000+0  26858-4 0  9993,2 48280  53.0563  20.0107 0001399  89.4201 270.6948 15.06396269234419,important
STARLINK-2558,celestrak_active,2025-07-29T17:08:40.666185,48282,U,2021,36,G,2025,210.41121187,53.0557,3.9526,0.0001291,92.2342,267.8795,15.06396379,95.59236998139384,0,2.292e-05,0.0,0.0017275,999,23466,1 48282U 21036G   25210.41121187  .00002292  00000+0  17275-3 0  9990,2 48282  53.0557   3.9526 0001291  92.2342 267.8795 15.06396379234665,important
STARLINK-2516,celestrak_active,2025-07-29T17:08:40.666190,48283,U,2021,36,H,2025,210.40751939,53.0561,3.9699,0.0001623,85.5155,274.6019,15.06395294,95.59243883299067,0,1.002e-05,0.0,0.0008615000000000001,999,23466,1 48283U 21036H   25210.40751939  .00001002  00000+0  86150-4 0  9991,2 48283  53.0561   3.9699 0001623  85.5155 274.6019 15.06395294234668,important
STARLINK-2564,celestrak_active,2025-07-29T17:08:40.666196,48284,U,2021,36,J,2025,210.40385439,53.0568,3.9883,0.0001354,88.2299,271.8845,15.06389591,95.59280073384416,0,1.129e-05,0.0,0.0009471600000000001,999,23465,1 48284U 21036J   25210.40385439  .00001129  00000+0  94716-4 0  9997,2 48284  53.0568   3.9883 0001354  88.2299 271.8845 15.06389591234659,important
STARLINK-2547,celestrak_active,2025-07-29T17:08:40.666201,48286,U,2021,36,L,2025,210.42231062,53.0555,4.1724,0.0001368,87.094,273.0206,15.06396065,95.59238990709923,0,2.351e-05,0.0,0.0017666,999,23465,1 48286U 21036L   25210.42231062  .00002351  00000+0  17666-3 0  9999,2 48286  53.0555   4.1724 0001368  87.0940 273.0206 15.06396065234658,important
STARLINK-2566,celestrak_active,2025-07-29T17:08:40.666207,48287,U,2021,36,M,2025,210.59182512,53.0569,3.1444,0.0001338,92.6063,267.5079,15.06384662,95.59311352042963,0,-5.71e-06,0.0,-0.00019471,999,23468,1 48287U 21036M   25210.59182512 -.00000571  00000+0 -19471-4 0  9994,2 48287  53.0569   3.1444 0001338  92.6063 267.5079 15.06384662234686,important
STARLINK-2562,celestrak_active,2025-07-29T17:08:40.666213,48288,U,2021,36,N,2025,210.58335648,53.055,356.2136,0.0001164,344.5419,299.8351,15.64752403,92.0273391010092,0,0.00211483,0.0,0.020854,999,586,1 48288U 21036N   25210.58335648  .00211483  00000+0  20854-2 0  9993,2 48288  53.0550 356.2136 0001164 344.5419 299.8351 15.64752403  5861,important
STARLINK-2545,celestrak_active,2025-07-29T17:08:40.666218,48289,U,2021,36,P,2025,210.58444758,53.0562,3.1779,0.0001482,92.3114,267.8045,15.0639048,95.59274431952066,0,3.15e-06,0.0,0.0004008200000000001,999,23468,1 48289U 21036P   25210.58444758  .00000315  00000+0  40082-4 0  9994,2 48289  53.0562   3.1779 0001482  92.3114 267.8045 15.06390480234687,important
STARLINK-2540,celestrak_active,2025-07-29T17:08:40.666224,48290,U,2021,36,Q,2025,210.58074954,53.0558,3.1933,0.0001198,89.3623,270.7503,15.06401691,95.59203289556052,0,-1.179e-05,0.0,-0.00060282,999,23468,1 48290U 21036Q   25210.58074954 -.00001179  00000+0 -60282-4 0  9998,2 48290  53.0558   3.1933 0001198  89.3623 270.7503 15.06401691234680,important
STARLINK-2555,celestrak_active,2025-07-29T17:08:40.666229,48291,U,2021,36,R,2025,210.57707643,53.0563,3.2084,0.0001326,85.4744,274.6396,15.0640522,95.59180895562749,0,3.2e-05,0.0,0.0023355999999999997,999,23468,1 48291U 21036R   25210.57707643  .00003200  00000+0  23356-3 0  9991,2 48291  53.0563   3.2084 0001326  85.4744 274.6396 15.06405220234684,important
STARLINK-2542,celestrak_active,2025-07-29T17:08:40.666235,48292,U,2021,36,S,2025,210.58815658,53.0562,3.3244,0.0001274,95.1343,264.9791,15.06387527,95.59293171178787,0,-2.83e-06,0.0,-1.3539e-06,999,23468,1 48292U 21036S   25210.58815658 -.00000283  00000+0 -13539-6 0  9994,2 48292  53.0562   3.3244 0001274  95.1343 264.9791 15.06387527234688,important
STARLINK-2550,celestrak_active,2025-07-29T17:08:40.666240,48293,U,2021,36,T,2025,210.56970634,53.0551,3.2417,0.0001121,73.4556,286.6556,15.06392202,95.59263504472125,0,1.579e-05,0.0,0.0012490000000000001,999,23468,1 48293U 21036T   25210.56970634  .00001579  00000+0  12490-3 0  9998,2 48293  53.0551   3.2417 0001121  73.4556 286.6556 15.06392202234680,important
STARLINK-2533,celestrak_active,2025-07-29T17:08:40.666246,48294,U,2021,36,U,2025,210.56601732,53.0563,3.2581,0.0001269,82.6618,277.4515,15.06396266,95.59237715210853,0,-6.83e-06,0.0,-0.00026938,999,23468,1 48294U 21036U   25210.56601732 -.00000683  00000+0 -26938-4 0  9999,2 48294  53.0563   3.2581 0001269  82.6618 277.4515 15.06396266234687,important
STARLINK-2535,celestrak_active,2025-07-29T17:08:40.666252,48295,U,2021,36,V,2025,210.56231678,53.0554,3.2743,0.0001279,91.8503,268.2632,15.06422029,95.59074232045766,0,6.167e-05,0.0,0.0043228,999,23468,1 48295U 21036V   25210.56231678  .00006167  00000+0  43228-3 0  9999,2 48295  53.0554   3.2743 0001279  91.8503 268.2632 15.06422029234689,important
STARLINK-2559,celestrak_active,2025-07-29T17:08:40.666259,48298,U,2021,36,Y,2025,210.41859355,53.0555,3.9199,0.0001353,87.786,272.3283,15.06401754,95.59202889775712,0,4.379e-05,0.0,0.0031269,999,23466,1 48298U 21036Y   25210.41859355  .00004379  00000+0  31269-3 0  9999,2 48298  53.0555   3.9199 0001353  87.7860 272.3283 15.06401754234666,important
STARLINK-2557,celestrak_active,2025-07-29T17:08:40.666264,48299,U,2021,36,Z,2025,210.41488293,53.0562,3.9349,0.0001763,89.3146,270.8045,15.06410224,95.5914914183429,0,3.32e-05,0.0,0.0024164,999,23466,1 48299U 21036Z   25210.41488293  .00003320  00000+0  24164-3 0  9990,2 48299  53.0562   3.9349 0001763  89.3146 270.8045 15.06410224234663,important
STARLINK-2538,celestrak_active,2025-07-29T17:08:40.666270,48300,U,2021,36,AA,2025,210.47294464,53.0555,13.676,0.0001312,87.6757,272.4382,15.06400042,95.59213753659733,0,1.007e-05,0.0,0.0008649100000000001,999,23453,1 48300U 21036AA  25210.47294464  .00001007  00000+0  86491-4 0  9996,2 48300  53.0555  13.6760 0001312  87.6757 272.4382 15.06400042234537,important
STARLINK-2537,celestrak_active,2025-07-29T17:08:40.666276,48301,U,2021,36,AB,2025,210.6019579,53.056,13.1011,0.0001384,93.9177,266.197,15.06393064,95.5925803439573,0,-3.38e-06,0.0,-3.7705000000000006e-05,999,23454,1 48301U 21036AB  25210.60195790 -.00000338  00000+0 -37705-5 0  9997,2 48301  53.0560  13.1011 0001384  93.9177 266.1970 15.06393064234542,important
STARLINK-2530,celestrak_active,2025-07-29T17:08:40.666282,48303,U,2021,36,AD,2025,210.44721774,53.0553,14.3347,0.0001324,92.1665,267.9475,15.06396201,95.5923812768564,0,1.391e-05,0.0,0.0011226,999,23451,1 48303U 21036AD  25210.44721774  .00001391  00000+0  11226-3 0  9994,2 48303  53.0553  14.3347 0001324  92.1665 267.9475 15.06396201234510,important
STARLINK-2524,celestrak_active,2025-07-29T17:08:40.666287,48304,U,2021,36,AE,2025,210.5908955,53.0554,13.1451,0.0001414,89.4302,270.6849,15.06395426,95.59243045656991,0,-9.6e-06,0.0,-0.00045564000000000005,999,23454,1 48304U 21036AE  25210.59089550 -.00000960  00000+0 -45564-4 0  9996,2 48304  53.0554  13.1451 0001414  89.4302 270.6849 15.06395426234549,important
STARLINK-2519,celestrak_active,2025-07-29T17:08:40.666292,48305,U,2021,36,AF,2025,210.44353406,53.0546,14.3861,0.0001113,85.3013,274.8103,15.06394675,95.59247811334703,0,8.46e-06,0.0,0.0007571,999,23451,1 48305U 21036AF  25210.44353406  .00000846  00000+0  75710-4 0  9992,2 48305  53.0546  14.3861 0001113  85.3013 274.8103 15.06394675234510,important
STARLINK-2523,celestrak_active,2025-07-29T17:08:40.666298,48306,U,2021,36,AG,2025,209.78735494,53.056,16.756,0.0001376,93.0744,267.0402,15.06406869,95.59170431531005,0,1.397e-05,0.0,0.0011261,999,23442,1 48306U 21036AG  25209.78735494  .00001397  00000+0  11261-3 0  9991,2 48306  53.0560  16.7560 0001376  93.0744 267.0402 15.06406869234422,important
STARLINK-2517,celestrak_active,2025-07-29T17:08:40.666304,48309,U,2021,36,AK,2025,210.43977989,53.0557,13.8224,0.0001402,75.4397,284.6747,15.06387345,95.59294326121679,0,-2.027e-05,0.0,-0.0011722999999999998,999,23452,1 48309U 21036AK  25210.43977989 -.00002027  00000+0 -11723-3 0  9991,2 48309  53.0557  13.8224 0001402  75.4397 284.6747 15.06387345234529,important
STARLINK-2536,celestrak_active,2025-07-29T17:08:40.666310,48310,U,2021,36,AL,2025,210.17069459,53.0558,15.0356,0.0001185,85.4388,274.6736,15.0640321,95.59193650417141,0,1.375e-05,0.0,0.0011116,999,23448,1 48310U 21036AL  25210.17069459  .00001375  00000+0  11116-3 0  9997,2 48310  53.0558  15.0356 0001185  85.4388 274.6736 15.06403210234483,important
STARLINK-2534,celestrak_active,2025-07-29T17:08:40.666315,48311,U,2021,36,AM,2025,210.1670221,53.0565,15.0525,0.0001288,91.2277,268.886,15.06397302,95.59231141002137,0,1.04e-05,0.0,0.0008868900000000001,999,23448,1 48311U 21036AM  25210.16702210  .00001040  00000+0  88689-4 0  9995,2 48311  53.0565  15.0525 0001288  91.2277 268.8860 15.06397302234483,important
STARLINK-2061,celestrak_active,2025-07-29T17:08:40.666321,48312,U,2021,36,AN,2025,210.16332931,53.0552,15.0679,0.0001321,89.2181,270.896,15.06400703,95.59209559131492,0,1.285e-05,0.0,0.0010512,999,23448,1 48312U 21036AN  25210.16332931  .00001285  00000+0  10512-3 0  9995,2 48312  53.0552  15.0679 0001321  89.2181 270.8960 15.06400703234483,important
STARLINK-2549,celestrak_active,2025-07-29T17:08:40.666326,48314,U,2021,36,AQ,2025,210.42136419,53.0578,13.9069,0.0001281,71.8457,288.2671,15.06380364,95.59338626641843,0,-1.089e-05,0.0,-0.00054251,999,23451,1 48314U 21036AQ  25210.42136419 -.00001089  00000+0 -54251-4 0  9992,2 48314  53.0578  13.9069 0001281  71.8457 288.2671 15.06380364234517,important
